Time,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
6.5772,1.74102e+07,-403.378,14.6986,0.007,0.0267755,-0.013295,0,0,0,0
6.5774,1.74112e+07,-402.839,14.6259,0.0031,0.0267082,0.006961,0,0,0,0
6.5776,1.74122e+07,-402.502,14.4339,-0.0053,0.0266406,0.003016,0,0,0,0
6.5778,1.74132e+07,-401.807,14.5386,-0.0026,0.0265733,-0.005273,0,0,0,0
6.578,1.74142e+07,-401.277,14.5822,-0.0078,0.0265057,-0.002652,0,0,0,0
6.5782,1.74152e+07,-400.708,14.4019,0.002,0.0264382,-0.007702,0,0,0,0
6.5784,1.74162e+07,-400.205,14.5066,0.0012,0.0263708,0.001992,0,0,0,0
6.5786,1.74172e+07,-399.7,14.5706,-0.003,0.0263033,0.001158,0,0,0,0
6.5788,1.74182e+07,-399.179,14.4659,0.0055,0.0262358,-0.002915,0,0,0,0
6.579,1.74192e+07,-398.66,14.4019,-0.0196,0.0261678,0.005249,0,0,0,0
6.5792,1.74202e+07,-398.104,14.3582,-0.0057,0.0260997,-0.019461,0,0,0,0
6.5794,1.74212e+07,-397.616,14.5066,-0.0126,0.0260318,-0.005769,0,0,0,0
6.5796,1.74222e+07,-397.049,14.6899,0.0002,0.0259639,-0.012472,0,0,0,0
6.5798,1.74232e+07,-396.534,14.6462,0.0046,0.0258959,0.000244,0,0,0,0
6.58,1.74242e+07,-396,14.4746,-0.0032,0.0258278,0.004522,0,0,0,0
6.5802,1.74252e+07,-395.482,14.5502,-0.0117,0.0257598,-0.003285,0,0,0,0
6.5804,1.74262e+07,-394.99,14.5706,-0.0087,0.0256916,-0.01167,0,0,0,0
6.5806,1.74272e+07,-393.934,14.5182,-0.0052,0.0256233,-0.008665,0,0,0,0
6.5808,1.74282e+07,-393.934,14.5182,-0.0052,0.0255546,-0.0052,0,0,0,0
6.581,1.74292e+07,-393.429,14.5706,-0.0031,0.025486,-0.005179,0,0,0,0
6.5812,1.74302e+07,-392.352,14.4106,-0.0071,0.0254176,-0.00314,0,0,0,0
6.5814,1.74312e+07,-391.832,14.3699,-0.0058,0.0253491,-0.007087,0,0,0,0
6.5816,1.74322e+07,-391.307,14.5066,-0.0131,0.0252806,-0.005873,0,0,0,0
6.5818,1.74332e+07,-390.799,14.6899,0.0023,0.0252121,-0.012946,0,0,0,0
6.582,1.74342e+07,-390.26,14.6462,0.003,0.0251434,0.002307,0,0,0,0
6.5822,1.74352e+07,-389.746,14.4862,-0.0139,0.0250743,0.002831,0,0,0,0
6.5824,1.74362e+07,-389.19,14.5706,-0.0125,0.0250055,-0.013886,0,0,0,0
6.5826,1.74372e+07,-388.682,14.5502,-0.009,0.0249365,-0.012465,0,0,0,0
6.5828,1.74382e+07,-388.147,14.3786,-0.0078,0.0248673,-0.008988,0,0,0,0
6.583,1.74392e+07,-387.624,14.5182,0.0016,0.0247984,-0.007706,0,0,0,0
6.5832,1.74402e+07,-387.12,14.5502,-0.0031,0.0247295,0.001553,0,0,0,0
6.5834,1.74412e+07,-386.6,14.4979,0.0138,0.0246605,-0.002931,0,0,0,0
6.5836,1.74422e+07,-386.08,14.4222,-0.0184,0.024591,0.013478,0,0,0,0
6.5838,1.74432e+07,-385.579,14.3379,-0.0008,0.0245216,-0.018224,0,0,0,0
6.584,1.74442e+07,-385.036,14.4862,-0.0152,0.024452,-0.000944,0,0,0,0
6.5842,1.74452e+07,-384.489,14.6579,-0.0002,0.0243827,-0.01505,0,0,0,0
6.5844,1.74462e+07,-383.974,14.6462,0.0053,0.0243131,-0.000145,0,0,0,0
6.5846,1.74472e+07,-383.44,14.4746,-0.0043,0.0242436,0.005204,0,0,0,0
6.5848,1.74482e+07,-382.94,14.5822,-0.0095,0.0241742,-0.004352,0,0,0,0
6.585,1.74492e+07,-382.396,14.5386,-0.0207,0.0241047,-0.009612,0,0,0,0
6.5852,1.74502e+07,-381.861,14.3466,-0.0082,0.0240347,-0.020575,0,0,0,0
6.5854,1.74512e+07,-381.339,14.5182,0.0019,0.0239649,-0.008099,0,0,0,0
6.5856,1.74522e+07,-380.799,14.5299,0.0046,0.0238948,0.001927,0,0,0,0
6.5858,1.74532e+07,-380.278,14.4979,0.0089,0.0238248,0.004643,0,0,0,0
6.586,1.74542e+07,-379.743,14.4339,-0.0143,0.023755,0.008668,0,0,0,0
6.5862,1.74552e+07,-379.222,14.3379,-0.0175,0.0236851,-0.014332,0,0,0,0
6.5864,1.74562e+07,-378.692,14.4542,-0.0018,0.023615,-0.017343,0,0,0,0
6.5866,1.74572e+07,-378.126,14.6259,-0.0095,0.0235449,-0.001877,0,0,0,0
6.5868,1.74582e+07,-377.635,14.6346,0.0141,0.0234745,-0.009264,0,0,0,0
6.587,1.74592e+07,-377.044,14.6026,-0.0233,0.0234042,0.013726,0,0,0,0
6.5872,1.74602e+07,-376.548,14.6026,-0.013,0.0233338,-0.023197,0,0,0,0
6.5874,1.74612e+07,-376.035,14.5299,0.0008,0.0232633,-0.012862,0,0,0,0
6.5876,1.74622e+07,-375.46,14.5299,-0.005,0.0231927,0.000742,0,0,0,0
6.5878,1.74632e+07,-374.985,14.5299,-0.0032,0.0231225,-0.004982,0,0,0,0
6.588,1.74642e+07,-374.423,14.4979,-0.0059,0.0230521,-0.003227,0,0,0,0
6.5882,1.74652e+07,-373.94,14.4979,-0.0129,0.0229814,-0.00597,0,0,0,0
6.5884,1.74662e+07,-373.408,14.3379,-0.0094,0.0229105,-0.012865,0,0,0,0
6.5886,1.74672e+07,-372.9,14.3379,-0.0051,0.0228397,-0.009357,0,0,0,0
6.5888,1.74682e+07,-372.368,14.5939,0.0049,0.0227687,-0.005,0,0,0,0
6.589,1.74692e+07,-371.807,14.6259,-0.0042,0.022698,0.004809,0,0,0,0
6.5892,1.74702e+07,-371.297,14.4339,0.0077,0.022627,-0.004081,0,0,0,0
6.5894,1.74712e+07,-370.763,14.6142,-0.0359,0.0225562,0.007264,0,0,0,0
6.5896,1.74722e+07,-370.375,14.6142,-0.0113,0.0224854,-0.035654,0,0,0,0
6.5898,1.74732e+07,-369.865,14.5182,-0.0191,0.022414,-0.011378,0,0,0,0
6.59,1.74742e+07,-369.337,14.2506,-0.0092,0.0223427,-0.019001,0,0,0,0
6.5902,1.74752e+07,-368.814,14.5066,-0.0039,0.0222715,-0.009147,0,0,0,0
6.5904,1.74762e+07,-368.309,14.4862,-0.0015,0.0222002,-0.003876,0,0,0,0
6.5906,1.74772e+07,-367.788,14.4862,-0.0009,0.0221289,-0.001494,0,0,0,0
6.5908,1.74782e+07,-367.271,14.4659,-0.0073,0.0220576,-0.000964,0,0,0,0
6.591,1.74792e+07,-366.715,14.3466,-0.0075,0.0219862,-0.007302,0,0,0,0
6.5912,1.74802e+07,-366.21,14.3699,-0.0234,0.0219147,-0.007659,0,0,0,0
6.5914,1.74812e+07,-365.668,14.5502,0.0007,0.0218432,-0.023159,0,0,0,0
6.5916,1.74822e+07,-365.149,14.6026,0.0007,0.0217715,0.0007,0,0,0,0
6.5918,1.74832e+07,-364.618,14.3902,-0.0149,0.0216998,0.000544,0,0,0,0
6.592,1.74842e+07,-364.101,14.6142,-0.0061,0.021628,-0.014812,0,0,0,0
6.5922,1.74852e+07,-363.59,14.5182,-0.0199,0.0215561,-0.006238,0,0,0,0
6.5924,1.74862e+07,-363.083,14.2099,-0.0128,0.0214844,-0.019829,0,0,0,0
6.5926,1.74872e+07,-362.542,14.4542,-0.0098,0.0214129,-0.01277,0,0,0,0
6.5928,1.74882e+07,-362,14.4659,-0.0051,0.0213408,-0.009753,0,0,0,0
6.593,1.74892e+07,-361.481,14.4659,-0.0002,0.0212687,-0.005051,0,0,0,0
6.5932,1.74902e+07,-360.964,14.4746,-0.0125,0.0211964,-0.000323,0,0,0,0
6.5934,1.74912e+07,-360.464,14.3699,-0.0125,0.0211245,-0.0125,0,0,0,0
6.5936,1.74922e+07,-359.924,14.3059,-0.0231,0.0210522,-0.012606,0,0,0,0
6.5938,1.74932e+07,-359.424,14.4746,-0.008,0.0209801,-0.022949,0,0,0,0
6.594,1.74942e+07,-358.37,14.3379,-0.0284,0.0209079,-0.008204,0,0,0,0
6.5942,1.74952e+07,-357.872,14.5822,-0.0124,0.0208359,-0.02824,0,0,0,0
6.5944,1.74962e+07,-357.872,14.5822,-0.0124,0.0207634,-0.0124,0,0,0,0
6.5946,1.74972e+07,-356.803,14.1663,-0.0132,0.0206909,-0.012408,0,0,0,0
6.5948,1.74982e+07,-356.284,14.3466,-0.0152,0.0206183,-0.01322,0,0,0,0
6.595,1.74992e+07,-355.78,14.4106,-0.0049,0.0205457,-0.015097,0,0,0,0
6.5952,1.75002e+07,-355.259,14.4339,-0.0126,0.0204732,-0.004977,0,0,0,0
6.5954,1.75012e+07,-354.746,14.4542,-0.0024,0.0204007,-0.012498,0,0,0,0
6.5956,1.75022e+07,-354.746,14.4542,-0.0024,0.0203282,-0.0024,0,0,0,0
6.5958,1.75032e+07,-353.597,14.3902,-0.0107,0.0202555,-0.002483,0,0,0,0
6.596,1.75042e+07,-353.173,14.3902,-0.0117,0.0201824,-0.01071,0,0,0,0
6.5962,1.75052e+07,-352.634,14.4659,-0.0016,0.0201096,-0.011599,0,0,0,0
6.5964,1.75062e+07,-352.12,14.2942,-0.0135,0.0200367,-0.001719,0,0,0,0
6.5966,1.75072e+07,-351.605,14.4862,-0.0269,0.0199637,-0.013634,0,0,0,0
6.5968,1.75082e+07,-351.093,14.5386,-0.0176,0.0198908,-0.026807,0,0,0,0
6.597,1.75092e+07,-350.592,14.2419,-0.0189,0.0198178,-0.017613,0,0,0,0
6.5972,1.75102e+07,-350.06,14.2099,-0.0239,0.0197448,-0.01895,0,0,0,0
6.5974,1.75112e+07,-349.521,14.3379,-0.0041,0.0196719,-0.023702,0,0,0,0
6.5976,1.75122e+07,-348.998,14.4019,-0.0077,0.0195984,-0.004136,0,0,0,0
6.5978,1.75132e+07,-348.486,14.4542,-0.0027,0.0195251,-0.00765,0,0,0,0
6.598,1.75142e+07,-347.989,14.4106,0.0093,0.0194518,-0.00258,0,0,0,0
6.5982,1.75152e+07,-347.461,14.3466,-0.0379,0.0193785,0.008828,0,0,0,0
6.5984,1.75162e+07,-346.933,14.4106,-0.0218,0.0193051,-0.037739,0,0,0,0
6.5986,1.75172e+07,-346.402,14.3466,-0.0164,0.0192318,-0.021746,0,0,0,0
6.5988,1.75182e+07,-345.85,14.2622,-0.0076,0.0191585,-0.016312,0,0,0,0
6.599,1.75192e+07,-345.334,14.3582,-0.0305,0.0190849,-0.007829,0,0,0,0
6.5992,1.75202e+07,-344.823,14.4862,-0.005,0.0190112,-0.030245,0,0,0,0
6.5994,1.75212e+07,-344.308,14.4019,-0.0318,0.0189374,-0.005268,0,0,0,0
6.5996,1.75222e+07,-343.758,14.2099,-0.0173,0.0188636,-0.031655,0,0,0,0
6.5998,1.75232e+07,-343.239,14.3059,0.0017,0.0187901,-0.01711,0,0,0,0
6.6,1.75242e+07,-342.699,14.4222,-0.0079,0.0187163,0.001604,0,0,0,0
6.6002,1.75252e+07,-342.189,14.3699,-0.0025,0.0186427,-0.007846,0,0,0,0
6.6004,1.75262e+07,-341.656,14.3379,-0.0068,0.0185689,-0.002543,0,0,0,0
6.6006,1.75272e+07,-341.134,14.4979,-0.0388,0.0184949,-0.00712,0,0,0,0
6.6008,1.75282e+07,-340.608,14.3902,-0.0143,0.0184207,-0.038555,0,0,0,0
6.601,1.75292e+07,-340.072,14.1983,-0.004,0.0183468,-0.014197,0,0,0,0
6.6012,1.75302e+07,-339.562,14.2099,-0.0115,0.0182726,-0.004075,0,0,0,0
6.6014,1.75312e+07,-339.048,14.4426,-0.0297,0.0181986,-0.011682,0,0,0,0
6.6016,1.75322e+07,-338.54,14.4426,-0.0162,0.0181246,-0.029565,0,0,0,0
6.6018,1.75332e+07,-338.025,14.2099,-0.0253,0.0180505,-0.016291,0,0,0,0
6.602,1.75342e+07,-337.515,14.2186,-0.0148,0.0179763,-0.025195,0,0,0,0
6.6022,1.75352e+07,-336.981,14.2303,-0.0148,0.0179019,-0.0148,0,0,0,0
6.6024,1.75362e+07,-336.46,14.1866,-0.0021,0.0178275,-0.014673,0,0,0,0
6.6026,1.75372e+07,-336.148,14.2942,-0.0076,0.0177531,-0.002155,0,0,0,0
6.6028,1.75382e+07,-335.458,14.2506,0.0166,0.0176787,-0.007358,0,0,0,0
6.603,1.75392e+07,-335.049,14.2506,-0.0139,0.0176042,0.016295,0,0,0,0
6.6032,1.75402e+07,-334.523,14.3699,-0.014,0.0175298,-0.013901,0,0,0,0
6.6034,1.75412e+07,-334.02,14.5706,-0.0309,0.0174554,-0.014169,0,0,0,0
6.6036,1.75422e+07,-333.515,14.3059,-0.0081,0.0173807,-0.030672,0,0,0,0
6.6038,1.75432e+07,-332.967,14.0906,-0.0328,0.0173061,-0.008347,0,0,0,0
6.604,1.75442e+07,-332.5,14.3059,-0.0093,0.0172312,-0.032565,0,0,0,0
6.6042,1.75452e+07,-331.971,14.4019,-0.0081,0.0171565,-0.009288,0,0,0,0
6.6044,1.75462e+07,-331.453,14.1663,-0.0224,0.0170816,-0.008243,0,0,0,0
6.6046,1.75472e+07,-330.95,14.2419,0.0073,0.017007,-0.022103,0,0,0,0
6.6048,1.75482e+07,-330.433,14.3146,-0.0196,0.0169323,0.007031,0,0,0,0
6.605,1.75492e+07,-329.908,14.1546,-0.0112,0.0168574,-0.019516,0,0,0,0
6.6052,1.75502e+07,-329.437,14.1343,-0.0133,0.0167824,-0.011221,0,0,0,0
6.6054,1.75512e+07,-329.078,14.0703,0.0013,0.0167074,-0.013154,0,0,0,0
6.6056,1.75522e+07,-328.359,14.2099,-0.0013,0.0166322,0.001274,0,0,0,0
6.6058,1.75532e+07,-327.848,14.3466,-0.0153,0.0165573,-0.00144,0,0,0,0
6.606,1.75542e+07,-327.368,14.3582,0.0094,0.0164821,-0.015053,0,0,0,0
6.6062,1.75552e+07,-326.807,14.3059,-0.032,0.0164069,0.008986,0,0,0,0
6.6064,1.75562e+07,-326.303,14.2099,-0.022,0.016332,-0.0319,0,0,0,0
6.6066,1.75572e+07,-325.806,13.9219,-0.0145,0.0162569,-0.021925,0,0,0,0
6.6068,1.75582e+07,-325.299,13.9219,-0.0093,0.0161813,-0.014448,0,0,0,0
6.607,1.75592e+07,-324.281,14.1779,-0.0156,0.016106,-0.009363,0,0,0,0
6.6072,1.75602e+07,-323.791,14.1663,-0.007,0.0160304,-0.015514,0,0,0,0
6.6074,1.75612e+07,-323.791,14.1663,-0.007,0.0159552,-0.007,0,0,0,0
6.6076,1.75622e+07,-323.285,14.1866,-0.0124,0.0158798,-0.007054,0,0,0,0
6.6078,1.75632e+07,-322.23,14.1226,-0.0268,0.0158039,-0.012544,0,0,0,0
6.608,1.75642e+07,-321.742,14.1226,-0.0179,0.0157288,-0.026711,0,0,0,0
6.6082,1.75652e+07,-321.232,14.1226,-0.004,0.0156534,-0.017761,0,0,0,0
6.6084,1.75662e+07,-320.71,14.0179,-0.0163,0.0155778,-0.004123,0,0,0,0
6.6086,1.75672e+07,-320.204,14.1546,-0.0304,0.0155019,-0.016441,0,0,0,0
6.6088,1.75682e+07,-319.685,14.1343,-0.0157,0.0154263,-0.030253,0,0,0,0
6.609,1.75692e+07,-319.177,13.9335,-0.0252,0.0153506,-0.015795,0,0,0,0
6.6092,1.75702e+07,-318.675,13.9423,-0.0156,0.0152748,-0.025104,0,0,0,0
6.6094,1.75712e+07,-318.169,14.0063,-0.0121,0.0151992,-0.015565,0,0,0,0
6.6096,1.75722e+07,-317.636,14.1139,-0.01,0.0151234,-0.012079,0,0,0,0
6.6098,1.75732e+07,-317.171,14.1139,0.0012,0.0150474,-0.009888,0,0,0,0
6.61,1.75742e+07,-316.664,14.1023,-0.0024,0.0149715,0.001164,0,0,0,0
6.6102,1.75752e+07,-316.115,14.2099,-0.0025,0.0148955,-0.002401,0,0,0,0
6.6104,1.75762e+07,-315.602,14.3262,-0.0393,0.0148194,-0.002868,0,0,0,0
6.6106,1.75772e+07,-315.109,14.0586,-0.0288,0.0147435,-0.039195,0,0,0,0
6.6108,1.75782e+07,-314.625,13.8695,-0.0085,0.0146675,-0.028597,0,0,0,0
6.611,1.75792e+07,-314.102,14.0906,-0.0348,0.0145915,-0.008763,0,0,0,0
6.6112,1.75802e+07,-313.604,14.1663,-0.0065,0.0145155,-0.034517,0,0,0,0
6.6114,1.75812e+07,-313.103,13.9335,-0.003,0.0144393,-0.006465,0,0,0,0
6.6116,1.75822e+07,-312.564,14.0383,-0.0247,0.0143627,-0.003217,0,0,0,0
6.6118,1.75832e+07,-312.083,14.0819,0.0092,0.0142866,-0.024361,0,0,0,0
6.612,1.75842e+07,-311.573,13.9655,-0.0213,0.0142103,0.008895,0,0,0,0
6.6122,1.75852e+07,-311.057,13.9423,-0.0148,0.0141339,-0.021235,0,0,0,0
6.6124,1.75862e+07,-310.541,13.8376,-0.0132,0.0140577,-0.014784,0,0,0,0
6.6126,1.75872e+07,-310.01,13.8783,0.0021,0.0139814,-0.013047,0,0,0,0
6.6128,1.75882e+07,-309.496,14.0063,-0.0088,0.0139049,0.001991,0,0,0,0
6.613,1.75892e+07,-308.96,14.0819,-0.0133,0.0138286,-0.008845,0,0,0,0
6.6132,1.75902e+07,-308.505,13.8899,0.0093,0.013752,-0.013074,0,0,0,0
6.6134,1.75912e+07,-307.971,14.1023,-0.0319,0.0136753,0.008888,0,0,0,0
6.6136,1.75922e+07,-307.475,14.0906,-0.0154,0.0135987,-0.031735,0,0,0,0
6.6138,1.75932e+07,-306.951,13.7939,-0.0155,0.0135223,-0.015401,0,0,0,0
6.614,1.75942e+07,-306.452,13.7503,-0.0094,0.0134456,-0.015439,0,0,0,0
6.6142,1.75952e+07,-305.918,13.7939,-0.0056,0.0133691,-0.009362,0,0,0,0
6.6144,1.75962e+07,-305.416,13.8695,-0.0091,0.0132923,-0.005635,0,0,0,0
6.6146,1.75972e+07,-304.934,13.9743,-0.0113,0.0132156,-0.009122,0,0,0,0
6.6148,1.75982e+07,-304.436,13.9423,0.0058,0.0131388,-0.011129,0,0,0,0
6.615,1.75992e+07,-303.938,13.9015,-0.0154,0.013062,0.005588,0,0,0,0
6.6152,1.76002e+07,-303.432,14.0586,-0.0342,0.0129851,-0.015588,0,0,0,0
6.6154,1.76012e+07,-302.903,14.1226,-0.0179,0.0129083,-0.034037,0,0,0,0
6.6156,1.76022e+07,-302.33,13.8695,-0.0029,0.0128315,-0.01775,0,0,0,0
6.6158,1.76032e+07,-301.909,13.6659,-0.0054,0.0127547,-0.002925,0,0,0,0
6.616,1.76042e+07,-301.405,13.9103,-0.0386,0.0126777,-0.005732,0,0,0,0
6.6162,1.76052e+07,-301.02,13.9655,-0.0071,0.0126005,-0.038285,0,0,0,0
6.6164,1.76062e+07,-300.527,13.7416,-0.0048,0.0125233,-0.007077,0,0,0,0
6.6166,1.76072e+07,-300.027,13.8899,-0.0285,0.0124464,-0.005037,0,0,0,0
6.6168,1.76082e+07,-299.538,13.9103,0.0166,0.0123694,-0.028049,0,0,0,0
6.617,1.76092e+07,-299.035,13.8143,-0.0102,0.0122922,0.016332,0,0,0,0
6.6172,1.76102e+07,-298.54,13.7939,-0.0179,0.012215,-0.010277,0,0,0,0
6.6174,1.76112e+07,-298.049,13.7183,-0.0134,0.0121381,-0.017855,0,0,0,0
6.6176,1.76122e+07,-297.551,13.6776,-0.0163,0.0120607,-0.013429,0,0,0,0
6.6178,1.76132e+07,-297.05,13.7823,-0.0152,0.0119835,-0.016289,0,0,0,0
6.618,1.76142e+07,-296.53,13.7823,-0.0022,0.0119061,-0.01507,0,0,0,0
6.6182,1.76152e+07,-296.076,13.6543,-0.0074,0.0118288,-0.002252,0,0,0,0
6.6184,1.76162e+07,-295.532,13.8143,-0.0276,0.0117514,-0.007602,0,0,0,0
6.6186,1.76172e+07,-295.04,13.9423,-0.0196,0.0116741,-0.02752,0,0,0,0
6.6188,1.76182e+07,-294.551,13.8463,-0.016,0.0115969,-0.019564,0,0,0,0
6.619,1.76192e+07,-294.072,13.6019,-0.017,0.0115195,-0.01601,0,0,0,0
6.6192,1.76202e+07,-293.566,13.6136,-0.0259,0.011442,-0.017089,0,0,0,0
6.6194,1.76212e+07,-293.056,13.6659,-0.0164,0.0113645,-0.025805,0,0,0,0
6.6196,1.76222e+07,-292.483,13.6136,-0.0032,0.011287,-0.016268,0,0,0,0
6.6198,1.76232e+07,-292.069,13.6659,-0.0004,0.0112093,-0.003172,0,0,0,0
6.62,1.76242e+07,-291.573,13.5903,-0.0042,0.0111317,-0.000438,0,0,0,0
6.6202,1.76252e+07,-291.094,13.6979,-0.0143,0.0110543,-0.004301,0,0,0,0
6.6204,1.76262e+07,-290.591,13.8463,-0.0281,0.0109768,-0.014438,0,0,0,0
6.6206,1.76272e+07,-290.105,13.8463,-0.0195,0.0108992,-0.028014,0,0,0,0
6.6208,1.76282e+07,-289.624,13.6339,-0.0061,0.0108213,-0.019366,0,0,0,0
6.621,1.76292e+07,-288.617,13.7416,-0.0195,0.0107436,-0.006234,0,0,0,0
6.6212,1.76302e+07,-288.617,13.4216,-0.0195,0.0106657,-0.0195,0,0,0,0
6.6214,1.76312e+07,-287.638,13.4739,-0.0202,0.0105881,-0.019507,0,0,0,0
6.6216,1.76322e+07,-287.148,13.4943,-0.0165,0.0105104,-0.020163,0,0,0,0
6.6218,1.76332e+07,-286.675,13.5496,-0.0118,0.0104326,-0.016453,0,0,0,0
6.622,1.76342e+07,-286.183,13.6223,-0.0069,0.0103548,-0.011751,0,0,0,0
6.6222,1.76352e+07,-285.7,13.6019,-0.0137,0.0102769,-0.006968,0,0,0,0
6.6224,1.76362e+07,-285.196,13.5816,0.0035,0.0101988,-0.013528,0,0,0,0
6.6226,1.76372e+07,-284.699,13.6776,-0.006,0.0101209,0.003405,0,0,0,0
6.6228,1.76382e+07,-284.205,13.8463,-0.0276,0.0100429,-0.006216,0,0,0,0
6.623,1.76392e+07,-283.729,13.6456,-0.0379,0.00996509,-0.027703,0,0,0,0
6.6232,1.76402e+07,-283.729,13.6456,-0.0379,0.00988717,-0.0379,0,0,0,0
6.6234,1.76412e+07,-282.656,13.5379,-0.029,0.00980925,-0.037811,0,0,0,0
6.6236,1.76422e+07,-282.271,13.5583,-0.0202,0.00973113,-0.028912,0,0,0,0
6.6238,1.76432e+07,-281.776,13.2412,-0.0032,0.00965302,-0.02003,0,0,0,0
6.624,1.76442e+07,-281.296,13.3983,-0.007,0.00957476,-0.003238,0,0,0,0
6.6242,1.76452e+07,-280.815,13.4303,-0.0075,0.00949665,-0.007005,0,0,0,0
6.6244,1.76462e+07,-280.328,13.4419,-0.0107,0.00941854,-0.007532,0,0,0,0
6.6246,1.76472e+07,-279.844,13.5263,-0.018,0.00934043,-0.010773,0,0,0,0
6.6248,1.76482e+07,-279.349,13.4739,-0.0062,0.00926217,-0.017882,0,0,0,0
6.625,1.76492e+07,-278.867,13.4623,0.0083,0.00918421,-0.006055,0,0,0,0
6.6252,1.76502e+07,-278.34,13.5583,-0.0449,0.00910599,0.007768,0,0,0,0
6.6254,1.76512e+07,-277.844,13.6979,-0.0366,0.00902756,-0.044817,0,0,0,0
6.6256,1.76522e+07,-277.402,13.4739,-0.0067,0.00894927,-0.036301,0,0,0,0
6.6258,1.76532e+07,-276.884,13.2616,-0.0213,0.00887098,-0.006846,0,0,0,0
6.626,1.76542e+07,-276.386,13.3983,-0.0413,0.00879254,-0.0215,0,0,0,0
6.6262,1.76552e+07,-275.931,13.4419,-0.0151,0.0087144,-0.041038,0,0,0,0
6.6264,1.76562e+07,-275.419,13.1132,-0.0082,0.00863597,-0.015031,0,0,0,0
6.6266,1.76572e+07,-274.933,13.2703,-0.0143,0.00855768,-0.008261,0,0,0,0
6.6268,1.76582e+07,-274.462,13.3023,-0.0225,0.00847924,-0.014382,0,0,0,0
6.627,1.76592e+07,-273.962,13.3023,0.0029,0.00840079,-0.022246,0,0,0,0
6.6272,1.76602e+07,-273.482,13.3983,-0.0066,0.00832218,0.002805,0,0,0,0
6.6274,1.76612e+07,-272.909,13.346,-0.018,0.00824373,-0.006714,0,0,0,0
6.6276,1.76622e+07,-272.51,13.3343,-0.0192,0.00816527,-0.018012,0,0,0,0
6.6278,1.76632e+07,-272.01,13.4216,-0.0368,0.00808682,-0.019376,0,0,0,0
6.628,1.76642e+07,-271.551,13.5903,-0.0293,0.00800836,-0.036725,0,0,0,0
6.6282,1.76652e+07,-271.08,13.4099,-0.0244,0.00792973,-0.029251,0,0,0,0
6.6284,1.76662e+07,-270.578,13.1976,-0.0193,0.00785097,-0.024349,0,0,0,0
6.6286,1.76672e+07,-270.087,13.3023,-0.0335,0.00777251,-0.019442,0,0,0,0
6.6288,1.76682e+07,-269.618,13.314,-0.0093,0.00769375,-0.033258,0,0,0,0
6.629,1.76692e+07,-269.149,13.026,-0.0055,0.00761529,-0.009262,0,0,0,0
6.6292,1.76702e+07,-268.665,13.1016,-0.0097,0.00753653,-0.005542,0,0,0,0
6.6294,1.76712e+07,-268.198,13.09,-0.0131,0.00745777,-0.009734,0,0,0,0
6.6296,1.76722e+07,-267.704,13.122,-0.0151,0.00737916,-0.01312,0,0,0,0
6.6298,1.76732e+07,-267.23,13.1656,-0.0105,0.00730063,-0.015054,0,0,0,0
6.63,1.76742e+07,-266.876,13.1336,-0.0093,0.00722173,-0.010488,0,0,0,0
6.6302,1.76752e+07,-266.403,13.0812,-0.0112,0.00714298,-0.009319,0,0,0,0
6.6304,1.76762e+07,-265.925,13.1772,-0.028,0.00706422,-0.011368,0,0,0,0
6.6306,1.76772e+07,-265.441,13.2936,-0.0231,0.00698547,-0.027951,0,0,0,0
6.6308,1.76782e+07,-264.976,13.282,-0.0059,0.00690657,-0.022928,0,0,0,0
6.631,1.76792e+07,-264.515,13.122,0.0047,0.00682781,-0.005794,0,0,0,0
6.6312,1.76802e+07,-264.03,13.2936,-0.0232,0.00674906,0.004421,0,0,0,0
6.6314,1.76812e+07,-263.562,13.2936,-0.0184,0.00667006,-0.023152,0,0,0,0
6.6316,1.76822e+07,-263.098,13.1132,-0.0302,0.00659132,-0.018518,0,0,0,0
6.6318,1.76832e+07,-262.64,12.9096,-0.0376,0.00651243,-0.030274,0,0,0,0
6.632,1.76842e+07,-262.174,12.9533,-0.0122,0.00643325,-0.037346,0,0,0,0
6.6322,1.76852e+07,-261.69,12.9853,-0.022,0.00635452,-0.012298,0,0,0,0
6.6324,1.76862e+07,-261.204,12.9416,-0.0206,0.00627563,-0.021986,0,0,0,0
6.6326,1.76872e+07,-260.755,13.0056,-0.0199,0.00619675,-0.020593,0,0,0,0
6.6328,1.76882e+07,-260.29,12.93,-0.0186,0.00611771,-0.019887,0,0,0,0
6.633,1.76892e+07,-259.799,12.9213,-0.003,0.00603855,-0.018444,0,0,0,0
6.6332,1.76902e+07,-259.308,13.0376,-0.0068,0.00595955,-0.003038,0,0,0,0
6.6334,1.76912e+07,-258.84,12.994,-0.0009,0.00588069,-0.006741,0,0,0,0
6.6336,1.76922e+07,-258.395,12.8136,-0.0026,0.00580169,-0.000917,0,0,0,0
6.6338,1.76932e+07,-257.915,12.7496,-0.0111,0.00572253,-0.002685,0,0,0,0
6.634,1.76942e+07,-256.985,13.0172,-0.017,0.00564338,-0.011159,0,0,0,0
6.6342,1.76952e+07,-256.985,13.0172,-0.017,0.00556452,-0.017,0,0,0,0
6.6344,1.76962e+07,-256.045,12.9213,-0.0285,0.00548534,-0.017115,0,0,0,0
6.6346,1.76972e+07,-256.045,12.9213,-0.0285,0.00540637,-0.0285,0,0,0,0
